ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Is_Years_in_current_job,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
88,Home Mortgage,0.2946390931277267,10+ years,-0.11095342154390785,1.7218105591705608,2.4280790029121624,-1.4158386804241991,-0.3409788778582933,-0.6405032964335539,0.0,debt consolidation,Long Term,2.3930992669298874,2.7115758524014146,17991.0,-0.49607261640760014,0,1,1.1640135221007732,1,other,0,1,0,0
89,Home Mortgage,-0.3769167430731878,10+ years,-0.11095342154390785,0.5393999530413827,0.30696258153881106,0.17481448525850288,-0.3409788778582933,1.7191156715168487,0.0,debt consolidation,Short Term,-0.899460560108996,-0.3136135263906869,12648.0,-0.45728727867805746,0,0,1.1640135221007732,1,other,0,1,0,0
90,Rent,0.1517703442511088,10+ years,-0.11095342154390785,-1.1159748955394666,-0.787264143772838,-1.0357612124545699,1.6647792271904904,-0.6032794778376193,1.0,other,Short Term,-0.5070402632193283,-0.7283481601233588,14237.0,-0.767569980514399,0,0,1.1640135221007732,0,other,0,1,0,0
91,Rent,-1.263828177969181,10+ years,-0.11095342154390785,-1.1159748955394666,-0.11389385127336181,-1.4184330849683553,-0.3409788778582933,1.7173535209360251,0.0,debt consolidation,Short Term,-0.56190685248526,-1.305849545961042,9021.0,-0.4524391114618646,0,0,1.1640135221007732,0,other,0,1,0,0
92,Home Mortgage,0.8324731483013432,10+ years,-0.11095342154390785,0.30291783181554705,-0.787264143772838,-0.30659296094092925,-0.3409788778582933,1.7806033088157651,0.0,debt consolidation,Short Term,0.005838162778876674,0.32496757360941575,25863.0,-0.8645333248382557,0,0,1.1640135221007732,1,other,0,1,0,0
93,Home Mortgage,-0.5223497046941757,10+ years,-0.11095342154390785,1.7218105591705608,0.05444872185150733,-1.4140677990016548,-0.3409788778582933,-0.6195189928977329,0.0,debt consolidation,Short Term,0.18342076548527694,-1.296818138636133,0.0,1.67008739510415,0,0,1.1640135221007732,1,other,0,1,0,0
94,Rent,-0.361569738438973,3 years,-0.11095342154390785,-1.3524570167653023,-1.9319936410219483,-0.6965126476209501,-0.3409788778582933,-0.6159467770335879,0.0,business loan,Short Term,0.3185551427513679,-0.5982022498362144,15215.0,0.02566740130926048,1,0,-0.6629135305237588,0,business loan,1,0,0,0
95,Home Mortgage,-0.8519849937577464,9 years,-0.11095342154390785,-0.6430106530877954,0.49213941197616734,0.48125715439232,-0.3409788778582933,-0.6098361338847433,0.0,debt consolidation,Short Term,-0.387372393626967,0.17974858468918808,13565.0,-0.44274277702947895,0,0,0.9030239431544116,1,other,0,1,0,0
96,Rent,-0.9491954470517752,5 years,-0.11095342154390785,0.5393999530413827,-1.0397780034601418,-0.310026136072304,-0.3409788778582933,-0.6164099694108283,0.0,debt consolidation,Short Term,-0.3330702754440182,0.33160422763443004,11553.0,0.038480319258436715,1,0,-0.14093437263103534,0,other,0,1,0,0
97,Rent,-0.7820623566836556,6 years,-0.11095342154390785,-1.1159748955394666,-0.46741325483558666,-0.18338012011492563,-0.3409788778582933,-0.614733640258954,0.0,business loan,Short Term,-1.313776184540228,-1.2993253775974685,483.0,-0.38941293765135776,0,0,0.12005520631532639,0,business loan,1,0,0,0
98,Rent,0.02677454092107024,Unknown,-0.11095342154390785,1.4853284379447251,0.5089736692886545,0.35581910746264755,1.6647792271904904,-0.6136695292033446,1.0,debt consolidation,Short Term,-0.40690309309817313,-0.23228639316890176,16251.0,-0.5833396262990712,1,0,-1.7068718463092056,0,other,0,1,0,0
99,Rent,-0.8363624105482862,1 year,-0.11095342154390785,-0.4065285318619598,-1.4606344362723147,-1.241115947164576,-0.3409788778582933,-0.6157566728041461,0.0,wedding,Short Term,-1.2449168628944918,-1.222722642156202,7879.0,2.130907457539673,1,0,-1.1848926884164823,0,other,0,1,0,0
100,Own Home,-1.7961893611660076,1 year,-0.11095342154390785,-0.4065285318619598,-0.43374474021061293,0.4432379186782074,-0.3409788778582933,0.7212300755698944,0.0,educational expenses,Short Term,-1.313850661399161,0.024855828885041283,4326.0,-0.471831780326636,0,0,-1.1848926884164823,0,other,0,1,0,0
101,Rent,-0.5409115432168544,10+ years,-0.11095342154390785,-0.17004641063612416,-0.21489939514828293,0.8828114901286662,-0.3409788778582933,-0.6175029245219459,0.0,other,Long Term,0.29834707798058235,0.5914461055629552,16645.0,-1.0390673446211978,0,1,1.1640135221007732,0,other,0,1,0,0
102,Home Mortgage,-1.0477836862980028,9 years,-0.11095342154390785,-0.879492774313631,-1.5279714655222623,0.24722904960361028,-0.3409788778582933,-0.6146246447021346,0.0,debt consolidation,Short Term,0.1229094653895169,-0.06220807307023077,6555.0,-0.49122444919140734,0,0,0.9030239431544116,1,other,0,1,0,0
103,Rent,0.5675172553271066,10+ years,-0.11095342154390785,-0.879492774313631,0.20595703766388992,0.29662862510505755,-0.3409788778582933,-0.6174185505153885,0.0,debt consolidation,Long Term,0.6697690505832886,1.252074395205478,19511.0,-0.5203134524885643,0,1,1.1640135221007732,0,other,0,1,0,0
104,Rent,-0.0684075052766658,3 years,-0.11095342154390785,-0.17004641063612416,2.310239201724754,0.08644201428422783,-0.3409788778582933,-0.6251697151591485,0.0,debt consolidation,Short Term,-1.314127890928266,0.6644492998381122,12148.0,-0.4088056065161291,0,0,-0.6629135305237588,0,other,0,1,0,0
105,Rent,-0.9052563324748812,1 year,-0.11095342154390785,1.2488463167188895,0.003945949914047066,1.9298663278807062,-0.3409788778582933,1.6850768423508449,0.0,home improvements,Short Term,0.3507299944813896,-0.014401666957839782,5996.0,2.2231021003405798,0,0,-1.1848926884164823,0,other,0,1,0,0
106,Home Mortgage,2.469818665161634,10+ years,-0.11095342154390785,-0.17004641063612416,0.8119903009134185,0.11740416778384793,-0.3409788778582933,1.6070110800708866,0.0,debt consolidation,Short Term,0.8307562034499935,0.9630987309637546,0.0,-0.49122444919140734,0,0,1.1640135221007732,1,other,0,1,0,0
107,Rent,-0.3361530199796146,3 years,-0.11095342154390785,0.7758820742672183,-0.9556067168977072,-0.5493311581925711,-0.3409788778582933,1.8601969150759095,0.0,debt consolidation,Short Term,-0.9506016402272409,-0.3754806401831929,14324.0,2.2172939319233147,0,0,-0.6629135305237588,0,other,0,1,0,0
108,Rent,0.3253331023961562,Unknown,-0.11095342154390785,-0.879492774313631,1.0645041606007222,-0.4025947099849259,-0.3409788778582933,0.6674895029778216,0.0,buy house,Short Term,-1.3139166985350206,-1.2411702906325128,9755.0,-0.4233501081647076,0,0,-1.7068718463092056,0,other,0,1,0,0
109,Home Mortgage,-0.5223497046941757,3 years,-0.11095342154390785,0.06643571058971146,-0.14756236589833552,0.07906704548349697,-0.3409788778582933,-0.6191284030790375,0.0,debt consolidation,Short Term,0.6053064529066486,0.8428515588834112,26188.0,-0.4378946098132861,0,0,-0.6629135305237588,1,other,0,1,0,0
110,Rent,-0.19589097768706334,3 years,-0.11095342154390785,0.7758820742672183,-0.5010817694605606,0.3240304488388076,-0.3409788778582933,-0.5983359479289394,0.0,debt consolidation,Long Term,-1.3136773927051908,-0.02643763273201822,12258.0,-0.471831780326636,0,1,-0.6629135305237588,0,other,0,1,0,0
111,Home Mortgage,-0.21834601659319633,2 years,-0.11095342154390785,-0.4065285318619598,-0.6357558279604558,-0.667521390956008,-0.3409788778582933,-0.6168693140935481,0.0,debt consolidation,Short Term,-0.6358525643560115,-0.35590813509247277,13511.0,2.00994832548502,0,0,-0.9239031094701204,1,other,0,1,0,0
112,Home Mortgage,0.6080088535889501,10+ years,-0.11095342154390785,0.7758820742672183,0.07128297916399448,-0.5993029295492475,3.6705373322392743,1.3821008682515468,2.0,debt consolidation,Short Term,-0.16282579681639478,-0.1537714014831396,15306.0,-0.44274277702947895,0,0,1.1640135221007732,1,other,0,1,0,0
113,Home Mortgage,-0.6564159322095232,10+ years,-0.11095342154390785,0.5393999530413827,-0.4000762255856392,-0.46693495503957794,-0.3409788778582933,1.8153464103088583,0.0,debt consolidation,Short Term,-0.2718816100486787,-1.1190108623076738,9706.0,-0.4524391114618646,0,0,1.1640135221007732,1,other,0,1,0,0
114,Rent,-0.3992674929644133,< 1 year,-0.11095342154390785,0.06643571058971146,-1.612142752084697,-1.010902481410727,-0.3409788778582933,-0.6161387000579136,0.0,buy house,Long Term,0.5350862501835839,-0.7419589251577101,10478.0,-1.005130174107848,1,1,-1.445882267362844,0,other,0,1,0,0
115,Home Mortgage,1.6362198922493345,3 years,-0.11095342154390785,1.9582926803963965,-0.2654021670857438,1.5714809905555347,-0.3409788778582933,-0.6235830355894109,0.0,debt consolidation,Short Term,1.8942197237896568,1.3920065580379826,0.0,-0.4621354458942503,0,0,-0.6629135305237588,1,other,0,1,0,0
116,Home Mortgage,-0.38032293612167933,Unknown,-0.11095342154390785,-0.17004641063612416,1.0476699032882355,-0.990875626477708,-0.3409788778582933,1.6903227804270902,0.0,debt consolidation,Short Term,-0.2626242842877602,-0.74072158288186,13780.0,-0.0026121519356098175,1,0,-1.7068718463092056,1,other,0,1,0,0
117,Home Mortgage,0.24431163404046374,5 years,-0.11095342154390785,-0.17004641063612416,-0.9051039449602466,-0.47780667628893125,-0.3409788778582933,-0.6170839566741171,0.0,debt consolidation,Long Term,-0.267365841384816,-0.30731432934999536,15076.0,-0.5203134524885643,0,1,-0.14093437263103534,1,other,0,1,0,0
118,Home Mortgage,0.8235175396120509,10+ years,-0.11095342154390785,-0.4065285318619598,-0.09705959396087466,-0.34086113493742876,-0.3409788778582933,-0.6189188511732908,0.0,debt consolidation,Short Term,0.9494080250929856,0.3833476318972532,24974.0,-0.5203134524885643,0,0,1.1640135221007732,1,other,0,1,0,0
119,Rent,-1.3342483488593435,3 years,-0.11095342154390785,0.30291783181554705,-1.9488278983344351,-0.583917218775309,-0.3409788778582933,-0.616299476395949,0.0,other,Short Term,-0.8523836717882274,-0.8185616605989766,11611.0,-0.796658983811556,0,0,-0.6629135305237588,0,other,0,1,0,0
120,Home Mortgage,0.2750401007547653,5 years,-0.11095342154390785,-0.6430106530877954,-1.8814908690844874,-0.24721174663159626,-0.3409788778582933,-0.6385865987742532,0.0,debt consolidation,Short Term,-0.47768776690422077,-0.3671567012365648,21091.0,2.038688099898341,0,0,-0.14093437263103534,1,other,0,1,0,0
121,Rent,-1.6586786687701631,2 years,-0.11095342154390785,-0.17004641063612416,-1.3091261204599323,-0.6904728024824205,-0.3409788778582933,0.8847986310012411,0.0,debt consolidation,Short Term,-1.3135216759790544,-1.0586060621138997,7600.0,-0.4136537737323219,0,0,-0.9239031094701204,0,other,0,1,0,0
122,Rent,-0.023055384350120882,< 1 year,-0.11095342154390785,-0.17004641063612416,-0.14756236589833552,-0.3592985569392559,-0.3409788778582933,1.7011188181868426,0.0,debt consolidation,Short Term,0.2558988525402731,0.46130019527581073,25361.0,-0.6027322951638425,0,0,-1.445882267362844,0,other,0,1,0,0
123,Rent,-1.4784948836881602,6 years,-0.11095342154390785,-0.4065285318619598,-1.2249548338974978,-0.4642647077151754,-0.3409788778582933,1.773044044087274,0.0,debt consolidation,Short Term,-0.5087336764682768,-0.5681685782314888,6968.0,-0.6657584689743494,1,0,0.12005520631532639,0,other,0,1,0,0
124,Home Mortgage,2.3169609681315744,10+ years,-0.11095342154390785,0.06643571058971146,0.6941504997260102,1.606384937724511,-0.3409788778582933,-0.6180230642807968,0.0,debt consolidation,Long Term,2.431596194789317,-1.2976860129194623,25376.0,-0.7384809772172419,0,1,1.1640135221007732,1,other,0,1,0,0
125,Home Mortgage,-0.4523887957880794,6 years,-0.11095342154390785,-0.17004641063612416,-0.46741325483558666,-0.319562733659456,1.6647792271904904,-0.6035209529329526,1.0,debt consolidation,Short Term,-1.3144512289270431,-0.4776176207715482,12218.0,-0.5106171180561787,0,0,0.12005520631532639,1,other,0,1,0,0
126,Home Mortgage,2.2265246291025234,2 years,-0.11095342154390785,0.7758820742672183,0.02078020722653362,2.8228097486243704,-0.3409788778582933,-0.6207445992307858,0.0,debt consolidation,Short Term,1.9152180480766183,-1.2987089167791206,42987.0,-0.5978841279476497,0,0,-0.9239031094701204,1,other,0,1,0,0
127,Home Mortgage,1.419639594930079,4 years,-0.11095342154390785,-0.4065285318619598,0.49213941197616734,1.0321546083434663,-0.3409788778582933,-0.6173066192792419,0.0,debt consolidation,Short Term,1.3850668069391385,-0.20022797965823957,12214.0,-0.40395743929993627,0,0,-0.4019239515773971,1,other,0,1,0,0
128,Home Mortgage,0.027922695881235932,10+ years,-0.11095342154390785,1.012364195493054,-0.7367613718353775,0.5958234800726392,-0.3409788778582933,1.7973750979029794,0.0,debt consolidation,Long Term,-0.2774134266619105,-0.3329610601585251,12841.0,-0.48152811475902163,0,1,1.1640135221007732,1,other,0,1,0,0
129,Home Mortgage,-0.07610014350977594,3 years,-0.11095342154390785,1.012364195493054,0.8119903009134185,2.604612395830333,-0.3409788778582933,-0.6187303141204022,0.0,debt consolidation,Short Term,1.142118452823326,2.601789846835077,22629.0,-0.4475909442456718,0,0,-0.6629135305237588,1,other,0,1,0,0
130,Have Mortgage,0.45217778990274515,10+ years,-0.11095342154390785,-0.6430106530877954,2.6974271199119535,0.4651720931286569,-0.3409788778582933,1.4269794684234283,0.0,take a trip,Short Term,-0.8580283826180558,1.0702975663169514,15390.0,1.65344880164412,0,0,1.1640135221007732,0,other,0,1,0,0
131,Rent,-0.9574621627649682,< 1 year,-0.11095342154390785,0.30291783181554705,-0.5515845413980213,0.07474378791065472,-0.3409788778582933,-0.6163448310829028,0.0,debt consolidation,Short Term,-0.7305708120805314,0.5857093368294682,10862.0,-0.44274277702947895,0,0,-1.445882267362844,0,other,0,1,0,0
132,Home Mortgage,0.7359898598154194,10+ years,-0.11095342154390785,-0.6430106530877954,0.07128297916399448,1.2085180863885303,-0.3409788778582933,-0.6152947106859735,0.0,business loan,Long Term,0.8154025899928603,0.8971821333593756,6509.0,-0.4669836131104431,1,1,1.1640135221007732,1,business loan,1,0,0,0
133,Home Mortgage,1.3095315342501892,10+ years,-0.11095342154390785,1.4853284379447251,0.6941504997260102,-1.416769878980307,-0.3409788778582933,1.7617774124085965,0.0,debt consolidation,Short Term,0.26131777493690833,-1.297020117642473,16441.0,-0.6706066361905423,0,0,1.1640135221007732,1,other,0,1,0,0
134,Home Mortgage,-1.3384965222119565,10+ years,-0.11095342154390785,0.7758820742672183,0.2564598096013508,-0.4074265860957496,1.6647792271904904,1.582304256464824,1.0,debt consolidation,Long Term,0.2631240824024534,-0.9624308215819132,15001.0,-0.7918108165953631,1,1,1.1640135221007732,1,other,0,1,0,0
135,Rent,0.24908278897710698,9 years,-0.11095342154390785,0.06643571058971146,-0.5852530560229953,-0.5610293845661442,-0.3409788778582933,1.7748883294158826,0.0,take a trip,Short Term,-0.8448197592762574,-0.19685340981501195,19964.0,2.0484073316390154,0,0,0.9030239431544116,0,other,0,1,0,0
136,Rent,-0.01827140534943049,10+ years,-0.11095342154390785,-0.879492774313631,0.20595703766388992,-0.30513068264423265,-0.3409788778582933,1.6347258857878408,0.0,other,Long Term,-1.0098711039404387,-0.3604075615501096,17971.0,-0.5251616197047572,1,1,1.1640135221007732,0,other,0,1,0,0
137,Home Mortgage,-0.5223497046941757,10+ years,-0.11095342154390785,-1.1159748955394666,0.9129958447883402,1.2859552587962044,-0.3409788778582933,1.4150811148108604,0.0,debt consolidation,Short Term,-0.7074274976782351,2.6129259273177277,23642.0,-0.5203134524885643,1,0,1.1640135221007732,1,other,0,1,0,0
138,Rent,0.9134946166570357,3 years,-0.11095342154390785,-1.3524570167653023,-0.787264143772838,-0.12959370972338846,-0.3409788778582933,-0.6149532893923312,0.0,debt consolidation,Short Term,-0.6358525643560115,0.019006574490113445,7388.0,-0.40395743929993627,0,0,-0.6629135305237588,0,other,0,1,0,0
139,Home Mortgage,0.13145163059701445,4 years,-0.11095342154390785,-0.17004641063612416,-0.3495734536481784,-0.8138127979429195,-0.3409788778582933,1.763521066635994,0.0,debt consolidation,Short Term,0.3185551427513679,-0.6939275477224373,18460.0,2.0105910109577882,0,0,-0.4019239515773971,1,other,0,1,0,0
140,Rent,-0.5234595878223358,10+ years,-0.11095342154390785,0.30291783181554705,0.6099792131635756,-0.8506876419465738,-0.3409788778582933,-0.6155862268626453,0.0,debt consolidation,Short Term,-0.7546172802156003,-0.7834661342294096,10497.0,-0.5154652852723715,1,0,1.1640135221007732,0,other,0,1,0,0
141,Home Mortgage,0.9293095130474864,10+ years,-0.11095342154390785,-0.6430106530877954,0.27329406691383734,-0.38072411285172403,-0.3409788778582933,1.6564648733372709,0.0,debt consolidation,Short Term,0.27226851394677537,-0.4632194561071104,26793.0,1.8449330636792545,0,0,1.1640135221007732,1,other,0,1,0,0
142,Rent,-1.2543750354638166,8 years,-0.11095342154390785,0.06643571058971146,1.6368689092252775,-0.7375200172457036,3.6705373322392743,-0.5915662357617664,2.0,debt consolidation,Short Term,-0.8169348877769054,-0.6794168973965586,11566.0,-0.4863762819752145,0,0,0.6420343642080498,0,other,0,1,0,0
143,Own Home,-0.2711943937514503,10+ years,-0.11095342154390785,-1.1159748955394666,0.4753051546636802,-0.6977206166486559,-0.3409788778582933,-0.6166514553751505,0.0,debt consolidation,Short Term,0.2854771372885737,-0.4042769695120684,10321.0,1.8223712654388995,1,0,1.1640135221007732,0,other,0,1,0,0
144,Rent,0.7953434633570553,Unknown,-0.11095342154390785,1.2488463167188895,0.5258079266011411,0.35079649940008084,-0.3409788778582933,-0.6021693432475407,0.0,debt consolidation,Long Term,0.7052178345946107,0.9323901453903836,25810.0,2.073703557148013,1,1,-1.7068718463092056,0,other,0,1,0,0
145,Home Mortgage,0.6157397636540658,4 years,-0.11095342154390785,0.7758820742672183,-0.31590493902320466,0.13984696077227893,-0.3409788778582933,-0.6179355658771237,0.0,debt consolidation,Short Term,0.2545441219411143,0.5992076162023786,17391.0,-0.40395743929993627,0,0,-0.4019239515773971,1,other,0,1,0,0
146,Home Mortgage,-1.063896127572328,Unknown,-0.11095342154390785,0.06643571058971146,0.4248023827262199,-0.22057285070481839,1.6647792271904904,0.5505704553656094,1.0,debt consolidation,Short Term,-1.3144876686169256,-0.3797550953179478,3912.0,-0.4524391114618646,0,0,-1.7068718463092056,1,other,0,1,0,0
147,Rent,0.7009711335303658,1 year,-0.11095342154390785,-1.1159748955394666,-1.3259603777724196,-0.12101077189495166,-0.3409788778582933,-0.6079194362254426,0.0,other,Short Term,-1.3137800461960687,-0.7480331508755198,11524.0,-0.40395743929993627,0,0,-1.1848926884164823,0,other,0,1,0,0
148,Home Mortgage,2.9166423038261167,10+ years,-0.11095342154390785,1.4853284379447251,-1.6458112667096707,2.5915790457945587,-0.3409788778582933,0.8234010590505585,0.0,debt consolidation,Short Term,-1.3138081622030464,0.4323913802854943,19183.0,-0.45728727867805746,0,0,1.1640135221007732,1,other,0,1,0,0
149,Home Mortgage,-1.6792689143891346,9 years,-0.11095342154390785,1.2488463167188895,-0.1812308805233092,0.20412362850968332,-0.3409788778582933,1.8015051979737897,0.0,debt consolidation,Short Term,-0.6754784343814065,-0.07716866604187313,9582.0,-0.6318212984609995,1,0,0.9030239431544116,1,other,0,1,0,0
